Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,price,ratings_average,ratings_count,release_date,unknown,outcome,user_id
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8747169875196603,1.433711731139623,0.6534038310111707,0.5343349509457379,0.0,0,253
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.045144975828538415,-0.6280984119716583,0.4641562610059153,0.0,1,80
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.34952703371528376,0.205500134434648,0.3939775710660927,0.0,1,88
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,-0.182305812609987,2.245950307727696,0.5343349509457379,0.0,0,541
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.5616197691024084,1.3625846839239983,0.4641562610059153,0.0,0,412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.7276325667664412,0.4641562610059153,0.0,1,645
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.6903072587183976,0.3939775710660927,0.0,0,226
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.1823989180211638,-0.7151907974170932,0.3939775710660927,0.0,0,876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3443569646282856,1.3578019957988563,0.8027050632033449,-0.027094568572843102,0.0,1,276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.12482504270568567,-0.16775294604578767,0.11326281130680214,0.0,0,698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.7265169498146373,0.3423595972774744,0.5343349509457379,0.0,0,241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.387089573312132,-0.2797288701899184,0.4641562610059153,0.0,1,749
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.7089038336687458,-0.4539136410807883,0.5343349509457379,0.0,1,519
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.4416874688299143,-0.5036807184781797,0.4641562610059153,0.0,0,699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.2405539491560145,-0.1926364847444834,0.3939775710660927,0.0,1,308
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8139969417369106,0.6570779745249016,1.1386328356357371,-0.027094568572843102,0.0,0,658
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,0.3622638635553282,-0.2548453314912226,-2.062276576827699,0.0,1,984
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9354370333024105,2.461809602987868,-0.7151907974170932,0.4641562610059153,0.0,0,793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.9499522235900087,-0.6654237200197018,0.6045136408855605,0.0,0,33
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8139969417369106,0.6570779745249016,1.1386328356357371,-0.027094568572843102,0.0,0,445
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.8542140090686909,-0.1304276379977441,0.5343349509457379,0.0,1,504
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.6156566426223105,0.5343349509457379,0.0,1,259
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.5064231861348848,-0.4290301023820926,0.2536201911864474,0.0,0,511
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.2463694522694988,0.2552672118320394,0.32379888112627003,0.0,0,480
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2836369188455358,0.3331349288622313,0.7031709084085621,0.32379888112627003,0.0,0,226
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.7276325667664412,0.4641562610059153,0.0,0,365
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.0811738323045426,-0.5783313345742669,0.5343349509457379,0.0,1,933
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.3294584613766949,-0.7027490280677454,0.5343349509457379,0.0,0,381
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.179590038840443,-0.5783313345742669,0.32379888112627003,0.0,1,416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.15887037004780113,-0.6778654893690497,0.3939775710660927,0.0,1,247
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,0.09175374395118686,0.01887359419443016,-0.5885240880914241,0.0,1,176
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2836369188455358,0.04159105725918648,2.245950307727696,0.5343349509457379,0.0,1,561
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.6706346440344825,1.0639822195396498,0.5343349509457379,0.0,0,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.18730171860261666,-0.6280984119716583,0.3939775710660927,0.0,1,180
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,1.174597633356733,1.3003758371772591,-1.5710257472489408,0.0,1,762
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8139969417369106,0.5631097034894086,1.5989783015616077,0.5343349509457379,0.0,0,407
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,0.055961249735261516,0.4045684440242137,0.4641562610059153,0.0,1,182
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2836369188455358,0.026802170309302355,0.8027050632033449,0.5343349509457379,0.0,1,62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,0.9474051187415652,0.4792190601203008,-2.6938847862861026,0.0,0,971
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7770831269372138,-0.8646581779255621,-0.6778654893690497,0.32379888112627003,0.0,0,99
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2836369188455358,-0.029674362473607836,0.4418937520722572,0.2536201911864474,0.0,0,82
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.7276325667664412,0.3939775710660927,0.0,0,956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074431498285888,-1.1631873377511264,-0.5907731039236147,-0.8692388478507146,0.0,1,551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.24672310404583894,-0.4168644381872157,-0.6903072587183976,0.3939775710660927,0.0,0,771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.8777773263624248,-0.4787971797794841,0.4641562610059153,0.0,0,540
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8378031727199635,0.8061016577368394,-0.5285642571768755,-3.67638644544362,0.0,1,269
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.3627764479643693,0.05619890224247372,0.5343349509457379,0.0,1,358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7770831269372138,-0.8577424444933097,-0.2797288701899184,0.2536201911864474,0.0,1,233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3681631956113383,-2.6558331368789467,-0.7151907974170932,0.2536201911864474,0.0,1,317
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.10848943115792052,1.661187148308347,0.4641562610059153,0.0,1,788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.24672310404583894,-0.6532772821484546,-0.4539136410807883,0.5343349509457379,0.0,1,154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.025933395558500983,-0.5161224878275276,0.3939775710660927,0.0,0,541
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.009605790135019004,-0.2921706395392662,0.32379888112627003,0.0,1,380
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.29691968647158723,-0.34193771693665764,0.5343349509457379,0.0,0,587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.7276325667664412,0.3939775710660927,0.0,0,348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.7367171094288916,-0.7151907974170932,0.2536201911864474,0.0,1,594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3443569646282856,1.1924730179027914,0.8400303712513885,0.04308412136697952,0.0,0,12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24672310404583894,1.0049623996681174,0.9644480647448672,-1.6412044371887635,0.0,1,769
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.936625028954939,-0.34193771693665764,0.32379888112627003,0.0,1,743
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.5620785859160954,0.08108244094116943,0.5343349509457379,0.0,0,840
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.1910860820166212,0.10596597963986512,0.4641562610059153,0.0,1,528
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.21332182921524004,0.08108244094116943,0.3939775710660927,0.0,1,389
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.6340800530354339,-0.5658895652249191,0.2536201911864474,0.0,1,735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.06986788761533473,-0.4539136410807883,0.2536201911864474,0.0,0,329
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.4915171481391438,-0.11798586864839625,0.2536201911864474,0.0,1,778
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.4222856699031766,-0.006009944504265556,0.2536201911864474,0.0,0,599
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.907869499789442,2.3330426931731307,-0.09727325851266573,0.0,0,599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.7753137000772125,-0.4663554104301362,0.11326281130680214,0.0,0,604
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.5410060265262233,0.3939775710660927,0.0,1,757
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.24672310404583894,-0.42636501258053255,0.5165443681683444,0.5343349509457379,0.0,1,55
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.2405539491560145,-0.1926364847444834,0.5343349509457379,0.0,0,401
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3074431498285888,-1.6323045889055838,-0.6778654893690497,0.5343349509457379,0.0,1,262
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.8077954808159304,-0.6280984119716583,0.32379888112627003,0.0,0,167
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.2228409042961361,-0.4912389491288319,0.4641562610059153,0.0,0,783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3681631956113383,-2.016127794395595,-0.7151907974170932,-2.8342421661657484,0.0,1,739
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.8281035869265135,-0.4787971797794841,0.32379888112627003,0.0,1,876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-0.8470111339949868,-0.3792630249847012,0.3939775710660927,0.0,1,600
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.8412227353633762,-0.5534477958755711,0.4641562610059153,0.0,1,929
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.038856735810689706,-0.4663554104301362,0.4641562610059153,0.0,0,652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.7276325667664412,0.4641562610059153,0.0,1,228
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.8899621900287743,-0.3046124088886141,-0.2376306383923109,0.0,0,674
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.0811738323045426,-0.5783313345742669,0.5343349509457379,0.0,1,414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,1.62251619364971,0.8151468325526927,-2.272812646647167,0.0,0,497
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.4968276059976347,-0.5410060265262233,0.5343349509457379,0.0,1,445
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.2164961162914054,-0.5410060265262233,0.3939775710660927,0.0,1,163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.3528939039388808,-0.6778654893690497,0.4641562610059153,0.0,0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7770831269372138,0.3294584613766949,-0.5907731039236147,-1.711383127128586,0.0,0,261
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.18730171860261666,-0.6280984119716583,0.4641562610059153,0.0,1,734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7770831269372138,-0.8646581779255621,-0.5534477958755711,0.4641562610059153,0.0,1,427
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3074431498285888,-1.3764224519122434,-0.5161224878275276,0.4641562610059153,0.0,1,347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,0.9467180023694028,-0.2672871008405705,-1.851740507008232,0.0,1,627
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.5010361937771306,-0.5036807184781797,0.5343349509457379,0.0,0,518
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.28681143854447105,-0.6156566426223105,0.1834415012466248,0.0,0,417
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.24672310404583894,-0.4459419537546411,-0.4663554104301362,0.3939775710660927,0.0,1,318
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24672310404583894,-0.6453306319312697,-0.652981950670354,0.5343349509457379,0.0,1,707
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,1.1823989180211638,-0.6903072587183976,0.5343349509457379,0.0,1,914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,0.18489228228441165,-0.006009944504265556,0.2536201911864474,0.0,1,168
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.2685341430449468,-0.652981950670354,0.5343349509457379,0.0,1,471
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.0970117669455398,-0.7276325667664412,0.6045136408855605,0.0,0,119
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8139969417369106,0.5046570416604236,1.561652993513564,0.4641562610059153,0.0,1,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8378031727199635,1.1071394659642992,-0.31705417823796195,-3.67638644544362,0.0,1,242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.755928689698929,0.6782873697098665,0.5343349509457379,0.0,0,509
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.8512573289709582,0.31747605857877864,0.1834415012466248,0.0,0,901
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8747169875196603,1.8221042605045157,-0.6903072587183976,0.32379888112627003,0.0,0,746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2836369188455358,-0.02024712584753753,0.5041025988189964,0.5343349509457379,0.0,0,862
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.92999817064678,1.0888657582383456,0.5343349509457379,0.0,0,756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.16953212575585694,-0.14286940734709194,0.3939775710660927,0.0,1,835
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8139969417369106,0.6254789728003637,0.31747605857877864,0.32379888112627003,0.0,1,924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7770831269372138,1.1823989180211638,0.10596597963986512,-2.483348716466635,0.0,1,510
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.06725803008584899,0.3299178279281265,0.3939775710660927,0.0,1,809
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2836369188455358,-0.0970117669455398,-0.6156566426223105,0.32379888112627003,0.0,0,198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7770831269372138,-1.0565697806705676,-0.6405401813210061,0.5343349509457379,0.0,1,767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3443569646282856,1.1823989180211638,-0.7276325667664412,0.6045136408855605,0.0,0,719
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,-0.2391685097196181,-0.6280984119716583,0.5343349509457379,0.0,0,202
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8378031727199635,-2.016127794395595,-0.7151907974170932,0.5343349509457379,0.0,1,981
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8378031727199635,-2.016127794395595,-0.7151907974170932,0.32379888112627003,0.0,1,277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836369188455358,0.6151130482717766,0.5787532149150836,-0.5885240880914241,0.0,0,870
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443569646282856,0.7665904454069848,1.2506087597798676,0.5343349509457379,0.0,0,897
